longitude,latitude,height_sea_level_m,gravity_mgal
22.57333,-33.80333,570.6,979488.65
22.58167,-33.99500,5.2,979649.70
22.60483,-33.23532,844.7,979320.47
22.60707,-33.01945,1009.7,979275.66
22.62221,-33.11534,945.8,979289.57
22.63167,-33.47833,588.3,979422.17
22.64403,-33.06367,991.0,979279.55
22.70168,-33.50000,463.9,979437.47
22.70500,-33.46333,592.5,979405.77
22.70667,-33.77834,626.0,979464.66
22.71109,-33.12128,932.5,979291.13
22.75500,-33.54668,570.3,979427.77
22.78168,-33.48000,500.8,979423.87
22.79298,-33.10172,864.8,979301.86
22.80617,-33.05173,912.3,979289.69
22.81667,-33.48000,490.7,979424.27
22.82668,-33.53667,573.6,979420.97
22.83333,-33.77000,666.9,979451.16
22.87383,-33.08324,857.5,979298.93
22.90500,-33.51500,582.5,979411.17
22.90784,-33.03435,963.3,979279.06
22.94333,-33.94333,223.7,979592.12
22.94667,-33.75333,649.2,979444.56
22.97833,-33.69167,629.1,979438.66
22.98666,-33.52000,604.4,979404.77
22.98833,-33.99667,196.3,979598.72
23.03000,-33.47667,584.9,979401.08
23.06500,-33.68668,778.5,979404.07
23.07167,-33.47501,616.6,979390.88
23.07333,-33.73500,842.8,979399.28
23.09639,-33.00848,839.0,979298.97
23.10667,-33.55499,828.1,979365.99
23.10834,-33.41667,620.0,979375.18
23.11333,-33.47667,653.8,979383.08
23.12666,-33.65668,747.1,979401.68
23.13167,-33.63167,865.6,979370.28
23.14667,-33.76334,684.9,979443.26
23.15500,-33.47000,712.9,979369.88
23.16333,-33.86833,558.1,979499.25
23.17000,-33.72501,890.9,979384.88
23.18167,-33.83167,580.0,979483.15
23.18636,-33.03510,852.8,979294.92
23.18832,-33.53667,775.4,979370.28
23.22667,-33.90668,706.2,979473.45
23.24500,-33.39999,803.1,979322.20
23.26833,-33.93333,484.6,979526.64
23.27499,-33.10001,860.4,979295.11
23.28999,-33.48334,774.8,979358.89
23.30667,-33.42833,723.9,979346.29
23.31833,-33.10667,821.1,979303.70
23.34332,-33.96001,231.0,979578.23
23.35167,-33.09833,802.2,979305.90
23.37000,-33.14166,772.0,979314.40
23.42017,-33.03806,717.0,979319.03
23.43500,-33.28168,846.7,979306.80
23.43832,-33.34500,961.3,979291.81
23.43832,-33.38000,983.6,979285.11
23.44333,-33.96832,218.5,979583.62
23.44501,-33.20500,860.8,979298.20
23.45000,-33.08833,717.5,979321.20
23.49167,-33.29333,834.2,979307.60
23.49333,-33.93333,247.2,979556.33
23.51862,-33.34674,983.2,979283.61
23.53922,-33.21347,735.5,979320.77
23.54333,-33.96333,227.7,979579.22
23.56168,-33.96667,2.7,979624.31
23.56332,-33.16304,690.5,979326.62
23.56339,-33.38654,1063.0,979270.47
23.56564,-33.25348,788.5,979312.56
23.58167,-33.94667,234.7,979574.83
23.61275,-33.00481,790.5,979299.64
23.64359,-33.39886,946.4,979296.15
23.64833,-33.95500,48.5,979614.41
23.64980,-33.24350,724.7,979323.78
23.65839,-33.16042,679.7,979327.03
23.69290,-33.02313,888.4,979278.97
23.71220,-33.36269,941.3,979288.84
23.71449,-33.40202,850.6,979316.66
23.73265,-33.16631,631.7,979337.16
23.73584,-33.23618,700.5,979328.99
23.74667,-33.97000,228.3,979589.62
23.78366,-33.24834,671.9,979335.14
23.78522,-33.02113,802.4,979293.47
23.79160,-33.41006,783.2,979332.50
23.80717,-33.18985,614.0,979340.92
23.82001,-33.97501,238.3,979587.82
23.83800,-33.14613,615.3,979334.84
23.86452,-33.27274,655.7,979340.64
23.87239,-33.40662,735.4,979344.59
23.87334,-33.96832,221.6,979588.42
23.88873,-33.19035,590.8,979345.67
23.89348,-33.45494,862.5,979330.14
23.89911,-33.10826,653.7,979325.45
23.90552,-33.05457,680.5,979317.02
23.92332,-33.99001,78.6,979624.21
23.94228,-33.28223,622.1,979348.36
23.95500,-33.99667,217.0,979600.92
23.96977,-33.19814,564.2,979351.32
23.97070,-33.15291,696.2,979318.92
23.97520,-33.47649,800.1,979347.85
23.98155,-33.36745,620.4,979361.36
24.02840,-33.03951,795.6,979291.45
24.03249,-33.30055,569.6,979361.32
24.05830,-33.16852,716.0,979315.36
24.06334,-33.46201,667.7,979374.20
24.07524,-33.09438,790.9,979295.41
24.09261,-33.03647,836.4,979282.91
24.10677,-33.33037,517.4,979376.81
24.10835,-33.22408,525.5,979359.93
24.13770,-33.18828,559.4,979347.43
24.15833,-33.99500,239.3,979591.32
24.16833,-33.58667,402.9,979435.17
24.16891,-33.29359,592.3,979356.92
24.17468,-33.08257,738.8,979303.67
24.18364,-33.02997,716.1,979305.48
24.18713,-33.50391,700.9,979374.48
24.19206,-33.34868,475.7,979387.88
24.19832,-33.11987,632.8,979328.39
24.20992,-33.01566,682.5,979311.43
24.23087,-33.23248,496.0,979365.56
24.24275,-33.30682,509.4,979375.08
24.25194,-33.15388,535.2,979349.92
24.26167,-33.96333,477.0,979532.54
24.26337,-33.51968,622.7,979390.68
24.27013,-33.36073,441.8,979398.28
24.30157,-33.24477,482.8,979369.54
24.31493,-33.13365,554.4,979345.14
24.32201,-33.31934,478.2,979382.02
24.33565,-33.48595,506.5,979409.91
24.34010,-33.02684,617.6,979327.40
24.34271,-33.36049,411.7,979403.45
24.34805,-33.42351,471.6,979404.95
24.37000,-33.65500,203.3,979501.45
24.37764,-33.28047,455.2,979377.96
24.38860,-33.23511,562.3,979354.38
24.39088,-33.07503,617.5,979331.51
24.39975,-33.17722,632.8,979337.51
24.40134,-33.13440,629.8,979334.26
24.40179,-33.00832,603.7,979332.17
24.41833,-33.07001,623.3,979330.70
24.45274,-33.28226,590.8,979356.17
24.47015,-33.17732,691.0,979325.32
24.48241,-33.08965,627.8,979333.49
24.49907,-33.00203,556.1,979345.50
24.50243,-33.24370,616.9,979344.71
24.50667,-33.20168,686.1,979330.20
24.52444,-33.02859,549.8,979348.32
24.54668,-33.20667,722.4,979324.00
24.56061,-33.22269,679.0,979332.84
24.57167,-33.66167,172.8,979515.54
24.60355,-33.17967,644.1,979339.28
24.62334,-33.13834,560.8,979353.09
24.63284,-33.12392,532.7,979357.91
24.65742,-33.06557,462.2,979371.74
24.66664,-33.01088,441.3,979374.37
24.67999,-33.75433,81.4,979552.90
24.75034,-33.86600,364.5,979531.35
24.75917,-33.99017,241.7,979582.92
24.77000,-33.00667,370.3,979390.48
24.77834,-33.74167,79.9,979551.33
24.79167,-33.65417,685.5,979405.66
24.81332,-33.76334,53.0,979563.23
24.84583,-33.87833,79.9,979591.64
24.88167,-33.83833,19.8,979586.82
24.89583,-33.81400,25.3,979585.88
24.90334,-33.62917,522.4,979427.73
24.93050,-33.80000,51.5,979587.76
24.93150,-33.99150,14.0,979632.23
24.94583,-33.22667,523.3,979372.35
24.95332,-33.04668,314.6,979406.07
24.97833,-33.66000,473.4,979453.55
25.00333,-33.38499,359.4,979421.57
25.02000,-33.30333,477.3,979392.18
25.03082,-33.05318,325.5,979406.59
25.03433,-33.87000,26.2,979607.10
25.05333,-33.71167,457.2,979476.45
25.05333,-33.91333,156.4,979586.42
25.06833,-33.33667,311.5,979428.27
25.08833,-33.52000,346.2,979448.78
25.09833,-33.47166,268.5,979457.06
25.10667,-33.57668,666.9,979387.58
25.11333,-33.42833,233.5,979451.26
25.11833,-33.89999,231.7,979581.32
25.12500,-33.76334,360.9,979513.44
25.12666,-33.07500,256.0,979420.37
25.12833,-33.37334,234.4,979444.96
25.16333,-33.39500,217.0,979452.06
25.17000,-33.90833,203.3,979587.92
25.19000,-33.80167,317.3,979534.34
25.22166,-33.91333,221.0,979584.62
25.22333,-33.07167,330.7,979406.67
25.22833,-33.97000,60.7,979631.71
25.23334,-33.42000,178.6,979461.66
25.23500,-33.55333,358.1,979447.26
25.26833,-33.83667,281.9,979553.63
25.27000,-33.43668,163.4,979466.06
25.27667,-33.90167,259.1,979571.53
25.28000,-33.70332,127.4,979536.04
25.32001,-33.72000,85.0,979550.73
25.32668,-33.91167,246.9,979576.13
25.32832,-33.80333,81.1,979577.63
25.33501,-33.95667,149.1,979611.12
25.33533,-33.83583,244.4,979560.88
25.34000,-33.57333,327.1,979457.36
25.34666,-33.75000,54.2,979564.93
25.34750,-33.39467,121.0,979472.04
25.34833,-33.00667,596.8,979357.09
25.35834,-33.91167,246.0,979577.23
25.37500,-33.51167,195.4,979479.67
25.38499,-33.91667,224.6,979582.82
25.38499,-33.97501,229.2,979597.42
25.39333,-33.76666,51.2,979568.43
25.41000,-33.86501,205.7,979575.03
25.41667,-33.92667,210.9,979590.02
25.42094,-33.37947,255.4,979445.09
25.43190,-33.42578,91.5,979475.46
25.44667,-33.40167,106.7,979474.35
25.45659,-33.47588,202.7,979457.30
25.47589,-33.42364,86.9,979477.45
25.49207,-33.53149,173.1,979482.89
25.49803,-33.58490,282.3,979466.51
25.49969,-33.68723,99.7,979528.50
25.50682,-33.47790,78.0,979481.53
25.53693,-33.36860,495.5,979397.12
25.54299,-33.41440,125.5,979472.36
25.54532,-33.52808,213.7,979467.28
25.55118,-33.63393,250.2,979477.00
25.55695,-33.68690,187.9,979506.58
25.55893,-33.58170,178.7,979487.24
25.55992,-33.72986,71.6,979546.58
25.56150,-33.46311,75.8,979481.14
25.57967,-33.99232,91.7,979633.15
25.59419,-33.50175,60.8,979488.08
25.59506,-33.41061,202.9,979457.94
25.60089,-33.36668,307.8,979435.16
25.60593,-33.64023,117.7,979503.26
25.60944,-33.54628,133.6,979485.48
25.61230,-33.45340,122.8,979472.68
25.61433,-33.73808,91.5,979544.00
25.61751,-33.59537,109.5,979500.60
25.61964,-33.68382,153.8,979509.23
25.64706,-33.78619,46.9,979569.89
25.64707,-33.78620,46.9,979569.89
25.65928,-33.41922,148.8,979469.31
25.65990,-33.64366,109.4,979504.68
25.65990,-33.64366,109.4,979504.68
25.66047,-33.37357,252.1,979450.67
25.66179,-33.51402,39.0,979494.91
25.66179,-33.51403,39.0,979494.91
25.66731,-33.73746,45.0,979549.85
25.66732,-33.73745,45.0,979549.85
25.67134,-33.57027,27.6,979512.60
25.67286,-33.47254,74.3,979484.03
25.67750,-33.69005,96.0,979520.98
25.70653,-33.77899,66.1,979562.31
25.70764,-33.54608,65.2,979497.44
25.71242,-33.60504,59.9,979510.59
25.71832,-33.43668,101.8,979479.15
25.71909,-33.42844,104.1,979479.82
25.72173,-33.39072,219.8,979459.51
25.72293,-33.49231,137.5,979472.55
25.72293,-33.49231,137.5,979472.55
25.72646,-33.65714,26.0,979524.24
25.72646,-33.65714,26.0,979524.24
25.72843,-33.74703,61.8,979546.86
25.73059,-33.70096,43.9,979533.59
25.75492,-33.57778,139.9,979488.25
25.75667,-33.34167,622.4,979375.88
25.76750,-33.27217,909.8,979312.96
25.77156,-33.64639,75.0,979513.30
25.77515,-33.54459,193.9,979467.91
25.78169,-33.74456,7.5,979554.14
25.78458,-33.44452,174.2,979468.27
25.78458,-33.44452,174.2,979468.27
25.78839,-33.49593,294.7,979439.99
25.78839,-33.49593,294.7,979439.99
25.78879,-33.39890,150.7,979477.24
25.78889,-33.70058,8.1,979539.54
25.78889,-33.70057,8.1,979539.54
25.79812,-33.61372,212.1,979479.98
25.81168,-33.18832,421.2,979407.97
25.81833,-33.08000,525.8,979382.98
25.81993,-33.57184,308.9,979447.74
25.82001,-33.04668,572.7,979372.78
25.82167,-33.00667,576.7,979369.38
25.83073,-33.42020,189.8,979471.79
25.83333,-33.14667,523.0,979385.08
25.84190,-33.49654,297.5,979442.35
25.84190,-33.49653,297.5,979442.35
25.84647,-33.45144,232.0,979461.50
25.84647,-33.45145,232.0,979461.50
25.84824,-33.40476,230.7,979464.83
25.84824,-33.40475,230.7,979464.83
25.85585,-33.68813,68.3,979525.06
25.85585,-33.68812,68.3,979525.06
25.85974,-33.53508,364.0,979429.72
25.85974,-33.53508,364.0,979429.72
25.86586,-33.59783,318.7,979449.59
25.86689,-33.64462,118.5,979505.16
25.86690,-33.64462,118.5,979505.16
25.90379,-33.56693,180.8,979474.71
25.90379,-33.56693,180.8,979474.71
25.90619,-33.45724,364.9,979436.47
25.90619,-33.45724,364.9,979436.47
25.90657,-33.50143,382.7,979429.06
25.90657,-33.50143,382.7,979429.06
25.90959,-33.40601,242.0,979466.22
25.90959,-33.40601,242.0,979466.22
25.93163,-33.63271,161.3,979492.17
25.93163,-33.63271,161.3,979492.17
25.93223,-33.67923,91.3,979519.49
25.93224,-33.67923,91.3,979519.49
25.93431,-33.53658,376.1,979431.26
25.93431,-33.53658,376.1,979431.26
25.95193,-33.59268,291.4,979455.87
25.95194,-33.59268,291.4,979455.87
25.95399,-33.35217,507.2,979416.16
25.96371,-33.45474,314.7,979450.27
25.96372,-33.45474,314.7,979450.27
25.96667,-33.43167,315.2,979452.06
25.97205,-33.40100,453.5,979428.37
25.97205,-33.40100,453.5,979428.37
25.97791,-33.49902,312.0,979449.63
25.97791,-33.49903,312.0,979449.63
25.99109,-33.70624,3.5,979548.28
25.99109,-33.70624,3.5,979548.28
25.99409,-33.55965,318.2,979449.85
25.99410,-33.55964,318.2,979449.85
25.99939,-33.62495,143.1,979494.87
25.99939,-33.62495,143.1,979494.87
26.00969,-33.66349,233.7,979484.76
26.02692,-33.46358,244.6,979470.66
26.03262,-33.42031,245.3,979475.29
26.03999,-33.67000,174.9,979501.65
26.04362,-33.52409,305.4,979455.94
26.05188,-33.56774,283.2,979461.98
26.06435,-33.60904,317.1,979460.23
26.06639,-33.70562,4.0,979553.70
26.07514,-33.65242,259.8,979479.83
26.07943,-33.48587,219.8,979480.96
26.09500,-33.28667,409.0,979435.77
26.09755,-33.44698,362.9,979460.28
26.10409,-33.54608,268.4,979473.10
26.10834,-33.23334,855.9,979337.19
26.11333,-33.68167,143.9,979515.64
26.12738,-33.51032,199.4,979495.54
26.13027,-33.58919,368.5,979457.22
26.13544,-33.63719,254.8,979486.89
26.15224,-33.47755,361.0,979467.78
26.16333,-33.49834,303.3,979481.45
26.16980,-33.54018,349.2,979469.26
26.17000,-33.68832,123.8,979528.74
26.18500,-33.20168,608.1,979390.78
26.18848,-33.58842,380.7,979463.22
26.18957,-33.69125,143.2,979529.96
26.19667,-33.36833,666.3,979402.28
26.19833,-33.67332,141.7,979527.74
26.19916,-33.51425,290.2,979488.24
26.20000,-33.04167,423.7,979415.17
26.20000,-33.10333,444.1,979416.47
26.20332,-33.49333,207.0,979504.55
26.22347,-33.65565,211.8,979520.45
26.22866,-33.73788,3.8,979581.15
26.23651,-33.56990,260.6,979504.16
26.24674,-33.60984,235.5,979515.54
26.25833,-33.47000,388.9,979471.86
26.29333,-33.44501,394.4,979470.66
26.30667,-33.38167,585.8,979427.47
26.31332,-33.16333,544.1,979407.27
26.33167,-33.42999,432.5,979462.66
26.36000,-33.41667,384.4,979472.86
26.37666,-33.56833,303.0,979506.95
26.39833,-33.47667,367.3,979486.15
26.40668,-33.63333,243.5,979534.54
26.41000,-33.39833,428.5,979465.36
26.42168,-33.49500,343.5,979495.05
26.43167,-33.24667,513.3,979427.57
26.44501,-33.46832,385.0,979489.95
26.45667,-33.42999,406.0,979475.75
26.45667,-33.38000,401.7,979468.96
26.45833,-33.64833,204.5,979550.83
26.50999,-33.31833,640.4,979413.37
26.51334,-33.64333,145.1,979567.73
26.56000,-33.30000,636.1,979412.07
26.56500,-33.66333,141.1,979577.23
26.60500,-33.27834,645.9,979407.17
26.62167,-33.62500,152.1,979568.83
26.64166,-33.66000,85.3,979605.62
26.66833,-33.28333,777.2,979382.18
26.75333,-33.29500,650.7,979412.67
26.80167,-33.28000,471.8,979448.16
26.86501,-33.28833,558.1,979432.57
26.91833,-33.28000,421.2,979461.06
26.96333,-33.25166,173.1,979509.84
27.03999,-33.25333,249.3,979497.65
27.06168,-33.25833,269.8,979495.35
27.10667,-33.23666,285.3,979492.65
27.12334,-33.20332,278.6,979488.15
27.12833,-33.21667,328.0,979480.25
27.14166,-33.12167,336.2,979465.76
27.16000,-33.08501,315.5,979464.26
27.21667,-33.05000,159.4,979492.05
27.25000,-33.03500,361.2,979451.16
17.88722,-32.93861,18.0,979555.90
17.89333,-32.88445,6.0,979554.72
17.89583,-32.80943,5.0,979556.66
17.89861,-32.74500,5.0,979546.29
17.91528,-32.97444,120.0,979536.66
17.92223,-32.71584,7.0,979538.53
17.92307,-32.84473,75.0,979542.67
17.92528,-32.78250,5.0,979550.04
17.94360,-32.87361,60.0,979544.09
17.94806,-32.95944,97.5,979540.84
17.94917,-32.81471,184.6,979515.72
17.95805,-32.74944,150.0,979511.33
17.96889,-32.77943,35.0,979542.34
17.96944,-32.70860,5.0,979537.39
17.97278,-32.95361,28.6,979552.86
17.97333,-32.84862,125.3,979532.65
18.00333,-32.81306,127.1,979526.70
18.00861,-32.90694,110.7,979533.25
18.01111,-32.76694,200.5,979503.56
18.03223,-32.79750,213.0,979506.32
18.03583,-32.96417,25.0,979549.02
18.03786,-32.97786,30.7,979548.38
18.04723,-32.84029,264.6,979500.60
18.06194,-32.92667,30.1,979547.48
18.07269,-32.84772,53.4,979545.68
18.07973,-32.78778,58.5,979541.75
18.08749,-32.90111,32.0,979544.62
18.08778,-32.97639,16.0,979550.58
18.11154,-32.87689,48.0,979538.98
18.11890,-32.85278,19.9,979549.01
18.12582,-32.95306,53.7,979541.74
18.12666,-32.81306,11.3,979552.85
18.14111,-32.89111,121.7,979521.78
18.14192,-32.98369,31.0,979550.01
18.15778,-32.77028,4.0,979551.10
18.16165,-32.91553,44.1,979538.04
18.19028,-32.73694,4.9,979550.08
18.19722,-32.81750,1.3,979551.24
18.20753,-32.92297,27.3,979544.23
18.20778,-32.85918,5.0,979550.20
18.22945,-32.70332,2.3,979550.66
18.23056,-32.77139,25.0,979547.29
18.23952,-32.97469,62.2,979543.92
18.24278,-32.88306,3.6,979549.30
18.24973,-32.79388,38.2,979544.46
18.26025,-32.93221,34.9,979547.24
18.26222,-32.73306,22.6,979547.32
18.27333,-32.85472,1.2,979552.21
18.27333,-32.89555,6.8,979551.46
18.27390,-32.97166,68.8,979544.72
18.27861,-32.75861,37.5,979544.05
18.28168,-32.81029,47.6,979542.64
18.28999,-32.68306,24.0,979545.30
18.30194,-32.65195,20.3,979543.43
18.30943,-32.91806,1.1,979556.98
18.31444,-32.61082,15.1,979542.96
18.31512,-32.94151,38.9,979550.38
18.31583,-32.11333,26.5,979520.66
18.32028,-32.73083,64.7,979539.02
18.32195,-32.16000,24.2,979522.34
18.32472,-32.07639,18.1,979513.80
18.32584,-32.86806,21.8,979551.02
18.32861,-32.57611,21.8,979541.00
18.33112,-32.01334,102.1,979486.68
18.33167,-32.31833,5.6,979544.28
18.33556,-32.89500,3.2,979556.56
18.33667,-32.21832,5.6,979527.66
18.34277,-32.78416,60.8,979541.21
18.34277,-32.39444,16.8,979546.86
18.34332,-32.52638,22.9,979538.74
18.34418,-32.96944,56.1,979548.55
18.34441,-32.02692,83.2,979489.85
18.34500,-32.25250,5.8,979529.14
18.34528,-32.68056,61.4,979536.41
18.35139,-32.44417,23.1,979539.33
18.35167,-32.48611,23.7,979538.68
18.35583,-32.05278,114.6,979485.02
18.36555,-32.35529,152.5,979513.37
18.36749,-32.80750,37.1,979547.83
18.36755,-32.95036,14.1,979557.79
18.36945,-32.83945,50.7,979546.43
18.37361,-32.10472,123.0,979488.78
18.37556,-32.62111,72.2,979531.35
18.38222,-32.39861,232.4,979494.15
18.38693,-32.59418,68.5,979532.60
18.38889,-32.72945,75.3,979538.10
18.38972,-32.50917,59.2,979533.42
18.39111,-32.14278,137.6,979487.61
18.39417,-32.20168,21.6,979518.01
18.39555,-32.54584,73.6,979530.56
18.39610,-32.02055,145.0,979473.17
18.40361,-32.91779,38.8,979551.88
18.40417,-32.68472,83.1,979532.63
18.40472,-32.81639,53.3,979544.91
18.40694,-32.29694,192.4,979494.11
18.40750,-32.96750,53.2,979550.04
18.41167,-32.48056,70.6,979534.42
18.41194,-32.76500,65.0,979540.07
18.41333,-32.88750,59.8,979545.75
18.42027,-32.38499,130.0,979514.07
18.42139,-32.64999,90.3,979530.21
18.42667,-32.11890,68.4,979494.43
18.43333,-32.07556,121.0,979476.52
18.43388,-32.45306,80.0,979532.37
18.43472,-32.57333,93.6,979527.54
18.43610,-32.04221,153.9,979469.69
18.44167,-32.86749,52.9,979545.38
18.44278,-32.25444,160.0,979493.34
18.44305,-32.19083,182.1,979479.11
18.44472,-32.50528,93.4,979533.55
18.44528,-32.42471,145.0,979511.97
18.44888,-32.95084,20.4,979556.19
18.44917,-32.60918,118.7,979523.58
18.45416,-32.77333,77.4,979536.84
18.45444,-32.35083,15.9,979530.96
18.45473,-32.91306,37.6,979550.56
18.45694,-32.67557,422.1,979458.87
18.46001,-32.71111,86.8,979532.82
18.46083,-32.15083,303.4,979444.19
18.46500,-32.29889,253.3,979478.69
18.47083,-32.80943,76.1,979538.16
18.47139,-32.98277,56.2,979549.90
18.47194,-32.21918,256.6,979460.46
18.47305,-32.12971,94.8,979485.58
18.47362,-32.53860,106.1,979532.99
18.47583,-32.03972,165.0,979463.21
18.47729,-32.13223,86.3,979486.98
18.48277,-32.64722,146.5,979518.97
18.48277,-32.01443,170.0,979458.30
18.48917,-32.47389,344.1,979471.44
18.49028,-32.16861,177.5,979470.55
18.49194,-32.24083,317.1,979448.02
18.49249,-32.61307,398.9,979466.78
18.49390,-32.85083,62.0,979543.54
18.49472,-32.38611,290.2,979469.75
18.49944,-32.72083,210.0,979506.03
18.50139,-32.06332,190.6,979456.83
18.50278,-32.66583,599.6,979420.44
18.50278,-32.42999,19.3,979531.06
18.50389,-32.90443,60.4,979544.85
18.50778,-32.77806,77.2,979536.93
18.51279,-32.56056,112.9,979528.82
18.51306,-32.83083,66.2,979541.57
18.51750,-32.33833,215.8,979482.56
18.52417,-32.01472,532.4,979369.66
18.52972,-32.52361,261.5,979491.09
18.53000,-32.98889,61.7,979549.68
18.53168,-32.21140,172.2,979471.60
18.53500,-32.94221,13.1,979556.66
18.53583,-32.11694,198.0,979457.72
18.53806,-32.36610,268.1,979472.33
18.53944,-32.75500,83.9,979534.15
18.54361,-32.44556,344.4,979455.27
18.54417,-32.26418,83.3,979495.66
18.54443,-32.86890,59.8,979544.59
18.54668,-32.29111,360.8,979437.20
18.55194,-32.17778,153.6,979470.48
18.55251,-32.80695,109.7,979531.14
18.55333,-32.61722,472.1,979456.58
18.55833,-32.59193,155.1,979522.83
18.56000,-32.04279,322.2,979419.97
18.56778,-32.84361,21.9,979550.60
18.57167,-32.47667,351.9,979458.21
18.57889,-32.64806,430.4,979464.90
18.58112,-32.38000,179.3,979487.82
18.58305,-32.34029,255.8,979466.94
18.58417,-32.76862,76.7,979535.63
18.58472,-32.92223,41.8,979549.16
18.58583,-32.43500,117.4,979502.76
18.58694,-32.17223,186.3,979460.23
18.58945,-32.01807,450.4,979389.02
18.59277,-32.07529,215.7,979442.68
18.59583,-32.30722,174.0,979477.77
18.59721,-32.54832,85.9,979525.55
18.59972,-32.09917,346.2,979415.45
18.60361,-32.97528,98.8,979540.93
18.60750,-32.89999,62.8,979543.24
18.60973,-32.24667,174.7,979468.22
18.61028,-32.86528,71.2,979540.15
18.61057,-32.21194,178.5,979463.38
18.61667,-32.80389,767.6,979380.81
18.61861,-32.12944,404.4,979403.07
18.61890,-32.74028,134.9,979530.40
18.62666,-32.51750,24.3,979531.44
18.62750,-32.45000,198.4,979485.49
18.62750,-32.61722,89.9,979527.77
18.62944,-32.31056,116.8,979483.30
18.62971,-32.37389,223.9,979473.17
18.63110,-32.71638,546.3,979435.69
18.63333,-32.67084,91.2,979531.77
18.64000,-32.40527,265.6,979465.61
18.64362,-32.01083,289.5,979414.85
18.64806,-32.85528,478.5,979443.82
18.64999,-32.17944,187.8,979455.22
18.65195,-32.48944,521.0,979419.74
18.65417,-32.34138,238.5,979460.58
18.65668,-32.53555,30.1,979528.20
18.65944,-32.07861,812.6,979295.24
18.66611,-32.81361,782.7,979384.97
18.66695,-32.93889,100.6,979535.31
